ds,y,yhat,yhat_lower,yhat_upper,model,cell_id,region
2025-08-25 12:00:00,,59.881045501701394,50.67855623145533,69.57912713108725,prophet_logistic,CELL-008,dfw
2025-08-25 13:00:00,,60.0362924233208,49.892821963684824,69.16508031193531,prophet_logistic,CELL-008,dfw
2025-08-25 14:00:00,,60.17899944751448,50.93226930587723,70.14112894860817,prophet_logistic,CELL-008,dfw
2025-08-25 15:00:00,,60.30476374957961,50.49938582398209,69.31243577930765,prophet_logistic,CELL-008,dfw
2025-08-25 16:00:00,,60.40878850009014,50.65514709506966,69.43946544587025,prophet_logistic,CELL-008,dfw
2025-08-25 17:00:00,,60.48592186021793,51.33871233414837,70.33242508897453,prophet_logistic,CELL-008,dfw
2025-08-25 18:00:00,,60.530698240445886,50.60504807088675,70.53022687927526,prophet_logistic,CELL-008,dfw
2025-08-25 19:00:00,,60.53738157258578,51.400223768244,69.63746713940343,prophet_logistic,CELL-008,dfw
2025-08-25 20:00:00,,60.50001034744113,50.51100144989427,69.74956665724953,prophet_logistic,CELL-008,dfw
2025-08-25 21:00:00,,60.412444149207936,50.4897435019152,69.81054383709038,prophet_logistic,CELL-008,dfw
2025-08-25 22:00:00,,60.2684114254321,50.14116712801635,69.0486704541156,prophet_logistic,CELL-008,dfw
2025-08-25 23:00:00,,60.06155821270981,51.04007049802348,69.54545833508296,prophet_logistic,CELL-008,dfw
2025-08-26 00:00:00,,59.78549754721647,49.84994953141754,68.87488364989227,prophet_logistic,CELL-008,dfw
2025-08-26 01:00:00,,59.433859274507384,50.335462462947845,69.06687329427994,prophet_logistic,CELL-008,dfw
2025-08-26 02:00:00,,59.00033998561367,49.19504859366714,67.78674296594477,prophet_logistic,CELL-008,dfw
2025-08-26 03:00:00,,58.478752796238666,49.034688614487926,67.8504175250039,prophet_logistic,CELL-008,dfw
2025-08-26 04:00:00,,57.86307669083047,48.058483594174774,67.01695167533191,prophet_logistic,CELL-008,dfw
2025-08-26 05:00:00,,57.14750516296321,47.13067550274417,67.44858854386837,prophet_logistic,CELL-008,dfw
2025-08-26 06:00:00,,56.32649387505361,46.08706443424259,65.4872370314321,prophet_logistic,CELL-008,dfw
2025-08-26 07:00:00,,55.39480708806604,45.773919534634565,65.22487186794014,prophet_logistic,CELL-008,dfw
2025-08-26 08:00:00,,54.34756258310846,45.03461689611699,63.37347379216804,prophet_logistic,CELL-008,dfw
2025-08-24 21:00:00,56.59186757953777,,,,observed,CELL-009,dfw
2025-08-24 22:00:00,43.91815169018106,,,,observed,CELL-009,dfw
2025-08-24 23:00:00,46.59927005986799,,,,observed,CELL-009,dfw
2025-08-25 00:00:00,65.57878014643775,,,,observed,CELL-009,dfw
2025-08-25 01:00:00,67.3679370845131,,,,observed,CELL-009,dfw
2025-08-25 02:00:00,52.2039383289265,,,,observed,CELL-009,dfw
2025-08-25 03:00:00,69.61745172467423,,,,observed,CELL-009,dfw
2025-08-25 04:00:00,61.420475892984555,,,,observed,CELL-009,dfw
2025-08-25 05:00:00,54.46210676877073,,,,observed,CELL-009,dfw
2025-08-25 06:00:00,70.18794918780867,,,,observed,CELL-009,dfw
2025-08-25 07:00:00,39.6894419770865,,,,observed,CELL-009,dfw
2025-08-25 08:00:00,46.16023922681447,,,,observed,CELL-009,dfw
2025-08-25 09:00:00,67.64695638406583,,,,observed,CELL-009,dfw
2025-08-25 10:00:00,58.53940098250271,,,,observed,CELL-009,dfw
2025-08-25 11:00:00,51.02651268453517,,,,observed,CELL-009,dfw
2025-08-25 12:00:00,62.460623800745225,,,,observed,CELL-009,dfw
2025-08-25 13:00:00,53.34827130974527,,,,observed,CELL-009,dfw
2025-08-25 14:00:00,55.389838119076366,,,,observed,CELL-009,dfw
2025-08-25 15:00:00,58.37282429082513,,,,observed,CELL-009,dfw
2025-08-25 16:00:00,58.4496064251047,,,,observed,CELL-009,dfw
2025-08-25 17:00:00,51.83758659873903,,,,observed,CELL-009,dfw
2025-08-25 18:00:00,54.448450760073754,,,,observed,CELL-009,dfw
2025-08-25 19:00:00,50.16523336155352,,,,observed,CELL-009,dfw
2025-08-25 20:00:00,71.71025375522177,,,,observed,CELL-009,dfw
2025-08-24 08:00:00,,51.83225899958116,40.031052253622235,63.704735975420185,prophet_logistic,CELL-009,dfw
2025-08-24 09:00:00,,53.35171421858758,41.91687360152015,64.70818001173846,prophet_logistic,CELL-009,dfw
2025-08-24 10:00:00,,54.692833326311415,43.18998295842552,65.76249582955919,prophet_logistic,CELL-009,dfw
2025-08-24 11:00:00,,55.86025607209916,44.513585800770315,67.57784623783502,prophet_logistic,CELL-009,dfw
2025-08-24 12:00:00,,56.85948229719631,45.24876362769869,68.40805354373408,prophet_logistic,CELL-009,dfw
2025-08-24 13:00:00,,57.69684002028405,46.459631200082676,69.22464305267582,prophet_logistic,CELL-009,dfw
2025-08-24 14:00:00,,58.37944971708127,46.891873482717585,69.33886713935448,prophet_logistic,CELL-009,dfw
2025-08-24 15:00:00,,58.91518495489613,48.340631268343756,69.65711951003594,prophet_logistic,CELL-009,dfw
2025-08-24 16:00:00,,59.31262955920839,49.2009714639108,69.94946887217071,prophet_logistic,CELL-009,dfw
2025-08-24 17:00:00,,59.58103148961589,48.372639890297556,71.4029229263093,prophet_logistic,CELL-009,dfw
2025-08-24 18:00:00,,59.7302536423726,48.697550949799655,70.87380178234898,prophet_logistic,CELL-009,dfw
2025-08-24 19:00:00,,59.77072179536769,49.233739799409875,71.05365725122812,prophet_logistic,CELL-009,dfw
2025-08-24 20:00:00,,59.71336992213816,48.47716615069936,71.62109777596008,prophet_logistic,CELL-009,dfw
2025-08-24 21:00:00,,59.56958312768131,47.64735215285469,71.37830499063956,prophet_logistic,CELL-009,dfw
2025-08-24 22:00:00,,59.35113845779297,47.477602959803775,69.82946959528105,prophet_logistic,CELL-009,dfw
2025-08-24 23:00:00,,59.070143847747694,49.04424156331357,70.14933124769385,prophet_logistic,CELL-009,dfw
2025-08-25 00:00:00,,58.73897548973103,48.291446576872254,69.73297822801084,prophet_logistic,CELL-009,dfw
2025-08-25 01:00:00,,58.37021390413787,47.83920911271613,69.76450645552993,prophet_logistic,CELL-009,dfw
2025-08-25 02:00:00,,57.976578995711655,46.7739276812285,69.3485441443757,prophet_logistic,CELL-009,dfw
2025-08-25 03:00:00,,57.57086439594224,45.024007545381146,68.2156917940774,prophet_logistic,CELL-009,dfw
2025-08-25 04:00:00,,57.16587140125644,45.74828161786256,68.15522287062724,prophet_logistic,CELL-009,dfw
2025-08-25 05:00:00,,56.77434278528207,46.31389752375702,67.85195813892749,prophet_logistic,CELL-009,dfw
2025-08-25 06:00:00,,56.40889681262666,45.12030541906658,68.09416886873215,prophet_logistic,CELL-009,dfw
2025-08-25 07:00:00,,56.08196174878826,44.71591742215519,67.41404380701836,prophet_logistic,CELL-009,dfw
2025-08-25 08:00:00,,55.8057111647748,43.875241955953186,67.44060318265747,prophet_logistic,CELL-009,dfw
2025-08-25 09:00:00,,55.59200034126542,44.310069611661085,67.82717523723005,prophet_logistic,CELL-009,dfw
2025-08-25 10:00:00,,55.45230406839579,44.54878335370582,66.88863009800694,prophet_logistic,CELL-009,dfw
2025-08-25 11:00:00,,55.39765612703647,44.405532751272155,66.32809429111133,prophet_logistic,CELL-009,dfw
2025-08-25 12:00:00,,55.43859074421361,44.24097458559146,66.02758955640701,prophet_logistic,CELL-009,dfw
2025-08-25 13:00:00,,55.58508628550974,44.738946398162135,67.08881568664312,prophet_logistic,CELL-009,dfw
2025-08-25 14:00:00,,55.84651146183563,43.715509153251084,67.27289079268493,prophet_logistic,CELL-009,dfw
2025-08-25 15:00:00,,56.23157430316475,45.01823321734892,67.96235397159435,prophet_logistic,CELL-009,dfw
2025-08-25 16:00:00,,56.74827414065587,44.701124394617025,68.22822634870695,prophet_logistic,CELL-009,dfw
2025-08-25 17:00:00,,57.403856831995206,46.21517752821775,68.43768181241906,prophet_logistic,CELL-009,dfw
2025-08-25 18:00:00,,58.20477344604379,46.04170766794905,69.90943811804664,prophet_logistic,CELL-009,dfw
2025-08-25 19:00:00,,59.15664260864787,47.46887701693841,70.85113211649674,prophet_logistic,CELL-009,dfw
2025-08-25 20:00:00,,60.264216697783304,48.99519521548319,71.82730327972713,prophet_logistic,CELL-009,dfw
2025-08-25 21:00:00,,61.53135205733059,50.06366929054715,72.60695127467838,prophet_logistic,CELL-009,dfw
2025-08-25 22:00:00,,62.960983380332884,52.11214044656084,75.02409807126452,prophet_logistic,CELL-009,dfw
2025-08-25 23:00:00,,64.55510239724896,53.224942224177305,75.72237739664092,prophet_logistic,CELL-009,dfw
2025-08-26 00:00:00,,66.31474098326012,54.1723327780946,76.76072711449778,prophet_logistic,CELL-009,dfw
2025-08-26 01:00:00,,68.23995877863328,57.63832305068462,79.87729049413691,prophet_logistic,CELL-009,dfw
2025-08-26 02:00:00,,70.32983539896662,59.80314137971728,82.1428973779621,prophet_logistic,CELL-009,dfw
2025-08-26 03:00:00,,72.58246728858948,61.18756390556103,84.14353293807656,prophet_logistic,CELL-009,dfw
2025-08-26 04:00:00,,74.99496924950164,64.50775436957268,86.50557604946141,prophet_logistic,CELL-009,dfw
2025-08-26 05:00:00,,77.56348066096294,65.20476400171806,88.49542465502093,prophet_logistic,CELL-009,dfw
2025-08-26 06:00:00,,80.28317637716277,69.09087954386594,91.4790339604254,prophet_logistic,CELL-009,dfw
2025-08-26 07:00:00,,83.14828227772227,72.11024288338906,94.14618753334797,prophet_logistic,CELL-009,dfw
2025-08-26 08:00:00,,86.15209541049764,74.4038589035304,97.64168349305235,prophet_logistic,CELL-009,dfw
2025-08-24 21:00:00,63.109945956241475,,,,observed,CELL-010,dfw
2025-08-24 22:00:00,42.9374783776598,,,,observed,CELL-010,dfw
2025-08-24 23:00:00,64.27254302537055,,,,observed,CELL-010,dfw
2025-08-25 00:00:00,65.16337372425835,,,,observed,CELL-010,dfw
2025-08-25 01:00:00,53.28398787331242,,,,observed,CELL-010,dfw
2025-08-25 02:00:00,58.65076314457981,,,,observed,CELL-010,dfw
2025-08-25 03:00:00,60.20500012659345,,,,observed,CELL-010,dfw
2025-08-25 04:00:00,53.18587658111848,,,,observed,CELL-010,dfw
2025-08-25 05:00:00,48.16618179788839,,,,observed,CELL-010,dfw
2025-08-25 06:00:00,60.58714488891586,,,,observed,CELL-010,dfw
2025-08-25 07:00:00,51.212892305530985,,,,observed,CELL-010,dfw
2025-08-25 08:00:00,49.678483629010714,,,,observed,CELL-010,dfw
2025-08-25 09:00:00,50.2504312793602,,,,observed,CELL-010,dfw
2025-08-25 10:00:00,68.30923504387133,,,,observed,CELL-010,dfw
2025-08-25 11:00:00,39.93541608779576,,,,observed,CELL-010,dfw
2025-08-25 12:00:00,51.67120796677381,,,,observed,CELL-010,dfw
2025-08-25 13:00:00,81.31815989381865,,,,observed,CELL-010,dfw
2025-08-25 14:00:00,58.406386193803414,,,,observed,CELL-010,dfw
2025-08-25 15:00:00,45.88956500883462,,,,observed,CELL-010,dfw
2025-08-25 16:00:00,46.64634450281219,,,,observed,CELL-010,dfw
2025-08-25 17:00:00,70.0959904618955,,,,observed,CELL-010,dfw
2025-08-25 18:00:00,49.65316406443743,,,,observed,CELL-010,dfw
2025-08-25 19:00:00,53.275519520035914,,,,observed,CELL-010,dfw
2025-08-25 20:00:00,53.872827680173316,,,,observed,CELL-010,dfw
2025-08-24 08:00:00,,42.94594076236905,32.6959075495355,53.84186133965706,prophet_logistic,CELL-010,dfw
2025-08-24 09:00:00,,44.40249491771133,33.56768140698487,55.028776618282166,prophet_logistic,CELL-010,dfw
2025-08-24 10:00:00,,45.77109441466155,34.556349318047076,56.93833476714036,prophet_logistic,CELL-010,dfw
2025-08-24 11:00:00,,47.05034714675012,35.79727050529962,57.2866502279922,prophet_logistic,CELL-010,dfw
2025-08-24 12:00:00,,48.2393653138657,37.49276403961238,59.08822098435804,prophet_logistic,CELL-010,dfw
2025-08-24 13:00:00,,49.33776653900822,38.70571202107384,60.54546889993475,prophet_logistic,CELL-010,dfw
2025-08-24 14:00:00,,50.345672113920656,39.56945765449393,61.2267141879338,prophet_logistic,CELL-010,dfw
2025-08-24 15:00:00,,51.26370238014333,41.40825821941929,62.01184566534122,prophet_logistic,CELL-010,dfw
2025-08-24 16:00:00,,52.09296927106546,40.70753659021552,62.938055031031666,prophet_logistic,CELL-010,dfw
2025-08-24 17:00:00,,52.83506605496825,42.41485194916106,63.43547945343475,prophet_logistic,CELL-010,dfw
2025-08-24 18:00:00,,53.49205433961226,42.73658542194575,64.6103103922645,prophet_logistic,CELL-010,dfw
2025-08-24 19:00:00,,54.06644841142738,43.29141461807364,65.30817685412902,prophet_logistic,CELL-010,dfw
2025-08-24 20:00:00,,54.561197001338705,43.51186601918975,64.51005094524989,prophet_logistic,CELL-010,dfw
2025-08-24 21:00:00,,54.979662585511974,45.035216323311076,66.1454349675088,prophet_logistic,CELL-010,dfw
2025-08-24 22:00:00,,55.32559833993571,44.9034671170889,65.73542093355245,prophet_logistic,CELL-010,dfw
2025-08-24 23:00:00,,55.60312288784195,45.189965763991836,66.52476349562916,prophet_logistic,CELL-010,dfw
2025-08-25 00:00:00,,55.81669298698883,45.34837222869346,66.81272096427172,prophet_logistic,CELL-010,dfw
2025-08-25 01:00:00,,55.97107431968943,44.757621470589626,66.1786518593962,prophet_logistic,CELL-010,dfw
2025-08-25 02:00:00,,56.07131055793372,45.18533767219741,66.63689316422288,prophet_logistic,CELL-010,dfw
2025-08-25 03:00:00,,56.12269088776099,45.3435175360257,66.55772870689691,prophet_logistic,CELL-010,dfw
2025-08-25 04:00:00,,56.13071618480328,45.60109475883649,67.2836130135905,prophet_logistic,CELL-010,dfw
2025-08-25 05:00:00,,56.10106404159618,45.460434190214336,67.07967128884285,prophet_logistic,CELL-010,dfw
2025-08-25 06:00:00,,56.03955285347332,45.63249597279091,66.39897633247065,prophet_logistic,CELL-010,dfw
2025-08-25 07:00:00,,55.9521051769428,44.72729301252519,66.25307991458666,prophet_logistic,CELL-010,dfw
2025-08-25 08:00:00,,55.84471057630176,45.15830122286818,66.3423378837978,prophet_logistic,CELL-010,dfw
2025-08-25 09:00:00,,55.72338817788136,45.79715537454337,67.08985946244643,prophet_logistic,CELL-010,dfw
2025-08-25 10:00:00,,55.594149154559766,44.505444037441684,65.93789712681748,prophet_logistic,CELL-010,dfw
2025-08-25 11:00:00,,55.46295936001359,43.71891197092412,65.1688556404652,prophet_logistic,CELL-010,dfw
2025-08-25 12:00:00,,55.33570233394437,44.61068499673611,66.17057197898825,prophet_logistic,CELL-010,dfw
2025-08-25 13:00:00,,55.21814289579142,43.72081551515101,65.85867268527588,prophet_logistic,CELL-010,dfw
2025-08-25 14:00:00,,55.11589153990189,44.421176489047674,66.02026975632634,prophet_logistic,CELL-010,dfw
2025-08-25 15:00:00,,55.03436984171544,43.4353205859433,65.25781935768333,prophet_logistic,CELL-010,dfw
2025-08-25 16:00:00,,54.97877707714367,44.148426335464656,65.69295361006898,prophet_logistic,CELL-010,dfw
2025-08-25 17:00:00,,54.95405824963682,44.19754545183724,65.4328076875045,prophet_logistic,CELL-010,dfw
2025-08-25 18:00:00,,54.96487371181327,44.49749478254546,66.36527741615991,prophet_logistic,CELL-010,dfw
2025-08-25 19:00:00,,55.015570557576844,44.74877907350282,66.38889502768893,prophet_logistic,CELL-010,dfw
2025-08-25 20:00:00,,55.1101559514481,44.63353325887027,66.03283139099157,prophet_logistic,CELL-010,dfw
2025-08-25 21:00:00,,55.25227254849587,44.637833352921554,65.43597166546822,prophet_logistic,CELL-010,dfw
2025-08-25 22:00:00,,55.44517614743616,44.35674148109573,65.48739102255853,prophet_logistic,CELL-010,dfw
2025-08-25 23:00:00,,55.69171570484743,44.31641499253323,65.76563882919018,prophet_logistic,CELL-010,dfw
2025-08-26 00:00:00,,55.99431582525931,45.32177354488737,66.20778253193008,prophet_logistic,CELL-010,dfw
2025-08-26 01:00:00,,56.35496182670033,45.422795006199024,67.45881819427004,prophet_logistic,CELL-010,dfw
2025-08-26 02:00:00,,56.775187467246944,46.447348293247266,68.10200541808095,prophet_logistic,CELL-010,dfw
2025-08-26 03:00:00,,57.25606540144803,46.082676542131836,68.18645514725716,prophet_logistic,CELL-010,dfw
2025-08-26 04:00:00,,57.798200419372606,46.78519310576936,68.39608081724712,prophet_logistic,CELL-010,dfw
2025-08-26 05:00:00,,58.40172550728565,47.08370570997789,69.47648131870085,prophet_logistic,CELL-010,dfw
2025-08-26 06:00:00,,59.066300748494285,48.47102863251614,69.94633755698135,prophet_logistic,CELL-010,dfw
2025-08-26 07:00:00,,59.791115073369426,49.23332730646233,69.97157186784203,prophet_logistic,CELL-010,dfw
2025-08-26 08:00:00,,60.57489083895178,49.64674509723617,71.33189123888334,prophet_logistic,CELL-010,dfw
2025-08-24 21:00:00,64.70933879443464,,,,observed,CELL-011,dfw
2025-08-24 22:00:00,51.463978671491965,,,,observed,CELL-011,dfw
2025-08-24 23:00:00,46.846331659029865,,,,observed,CELL-011,dfw
2025-08-25 00:00:00,46.78937711747143,,,,observed,CELL-011,dfw
2025-08-25 01:00:00,52.55638527701792,,,,observed,CELL-011,dfw
2025-08-25 02:00:00,56.567643882602724,,,,observed,CELL-011,dfw
2025-08-25 03:00:00,42.673884234783415,,,,observed,CELL-011,dfw
2025-08-25 04:00:00,52.358257380874335,,,,observed,CELL-011,dfw
2025-08-25 05:00:00,51.10475826314277,,,,observed,CELL-011,dfw
2025-08-25 06:00:00,59.22780378066517,,,,observed,CELL-011,dfw
2025-08-25 07:00:00,57.09725451843865,,,,observed,CELL-011,dfw
2025-08-25 08:00:00,58.57184106528977,,,,observed,CELL-011,dfw
2025-08-25 09:00:00,66.61232384007539,,,,observed,CELL-011,dfw
2025-08-25 10:00:00,66.43397911438643,,,,observed,CELL-011,dfw
2025-08-25 11:00:00,49.97232670905011,,,,observed,CELL-011,dfw
2025-08-25 12:00:00,45.10810874450958,,,,observed,CELL-011,dfw
2025-08-25 13:00:00,57.03070585825319,,,,observed,CELL-011,dfw
2025-08-25 14:00:00,50.38483248919525,,,,observed,CELL-011,dfw
2025-08-25 15:00:00,46.74642282638001,,,,observed,CELL-011,dfw
2025-08-25 16:00:00,62.77108783386773,,,,observed,CELL-011,dfw
2025-08-25 17:00:00,45.56087917214706,,,,observed,CELL-011,dfw
2025-08-25 18:00:00,54.18853510858821,,,,observed,CELL-011,dfw
2025-08-25 19:00:00,61.677541609863205,,,,observed,CELL-011,dfw
2025-08-25 20:00:00,54.762263179577616,,,,observed,CELL-011,dfw
2025-08-24 08:00:00,,50.551595832279816,42.14604965862152,59.235399589105775,prophet_logistic,CELL-011,dfw
2025-08-24 09:00:00,,51.49537492467245,42.880871485750255,59.72857044937072,prophet_logistic,CELL-011,dfw
2025-08-24 10:00:00,,52.3065857897062,44.23204552867374,60.837462349597274,prophet_logistic,CELL-011,dfw
2025-08-24 11:00:00,,52.99408364143696,44.72582756750534,61.31642909450332,prophet_logistic,CELL-011,dfw
2025-08-24 12:00:00,,53.56686595150278,45.772829972992504,61.8485002258716,prophet_logistic,CELL-011,dfw
2025-08-24 13:00:00,,54.03401673387992,45.48234641196876,62.796886888661,prophet_logistic,CELL-011,dfw
2025-08-24 14:00:00,,54.40465194612109,45.765690863054736,62.43051975819896,prophet_logistic,CELL-011,dfw
2025-08-24 15:00:00,,54.68786626136102,46.242809773097804,63.338175647397804,prophet_logistic,CELL-011,dfw
2025-08-24 16:00:00,,54.89268146039052,46.21480649916907,63.18083010758481,prophet_logistic,CELL-011,dfw
2025-08-24 17:00:00,,55.0279966713278,46.86117119850728,63.5817658944346,prophet_logistic,CELL-011,dfw
2025-08-24 18:00:00,,55.10254068104287,47.087764328063216,63.785915436044846,prophet_logistic,CELL-011,dfw
2025-08-24 19:00:00,,55.12482651868715,46.96015507143592,62.974172233380926,prophet_logistic,CELL-011,dfw
2025-08-24 20:00:00,,55.10310850064475,46.87379520477936,62.961980379166874,prophet_logistic,CELL-011,dfw
2025-08-24 21:00:00,,55.0453419134721,46.63681408487575,63.10313796357108,prophet_logistic,CELL-011,dfw
2025-08-24 22:00:00,,54.95914548327693,46.4992341457744,63.99586428615833,prophet_logistic,CELL-011,dfw
2025-08-24 23:00:00,,54.85176677924546,46.211154833111756,62.62963481523965,prophet_logistic,CELL-011,dfw
2025-08-25 00:00:00,,54.73005066518467,45.72435825547771,63.18199935975356,prophet_logistic,CELL-011,dfw
2025-08-25 01:00:00,,54.600410906374684,46.17126245172062,62.772281734373585,prophet_logistic,CELL-011,dfw
2025-08-25 02:00:00,,54.46880501303367,46.800091532243854,62.466696021980866,prophet_logistic,CELL-011,dfw
2025-08-25 03:00:00,,54.340712392139515,45.97668442958054,62.07981962540326,prophet_logistic,CELL-011,dfw
2025-08-25 04:00:00,,54.22111584890316,45.108337533820404,62.461443089437324,prophet_logistic,CELL-011,dfw
2025-08-25 05:00:00,,54.114486472335315,45.70070387234044,62.41624710941186,prophet_logistic,CELL-011,dfw
2025-08-25 06:00:00,,54.02477191321195,46.284066541813466,62.27357602379138,prophet_logistic,CELL-011,dfw
2025-08-25 07:00:00,,53.95538805011506,46.04543415916794,62.33782851276316,prophet_logistic,CELL-011,dfw
2025-08-25 08:00:00,,53.909214017053266,45.774670963736675,62.33766309139073,prophet_logistic,CELL-011,dfw
2025-08-25 09:00:00,,53.888590550565276,45.63921707744692,62.65987100263424,prophet_logistic,CELL-011,dfw
2025-08-25 10:00:00,,53.89532159991741,45.92061378207583,62.36555689994726,prophet_logistic,CELL-011,dfw
2025-08-25 11:00:00,,53.930679124032984,45.99513189600513,61.66252465968018,prophet_logistic,CELL-011,dfw
2025-08-25 12:00:00,,53.995410983376395,45.98060945214533,61.629654619286256,prophet_logistic,CELL-011,dfw
2025-08-25 13:00:00,,54.08975182480482,45.41120921656151,62.73686133763663,prophet_logistic,CELL-011,dfw
2025-08-25 14:00:00,,54.2134368375685,45.49601011454103,62.108852176058114,prophet_logistic,CELL-011,dfw
2025-08-25 15:00:00,,54.3657182489251,46.19438553099935,62.94818684959951,prophet_logistic,CELL-011,dfw
2025-08-25 16:00:00,,54.54538441371132,46.44605693135228,62.60071994496766,prophet_logistic,CELL-011,dfw
2025-08-25 17:00:00,,54.750781342316586,45.986543195194805,62.89711576057256,prophet_logistic,CELL-011,dfw
2025-08-25 18:00:00,,54.97983650141997,46.668416657372674,63.09496812507289,prophet_logistic,CELL-011,dfw
2025-08-25 19:00:00,,55.23008470835357,46.69251843161585,63.434984602104834,prophet_logistic,CELL-011,dfw
2025-08-25 20:00:00,,55.49869593957589,47.09138463875265,63.21322747574023,prophet_logistic,CELL-011,dfw
2025-08-25 21:00:00,,55.78250485774284,47.61060013920065,64.38106619200788,prophet_logistic,CELL-011,dfw
2025-08-25 22:00:00,,56.07804186330927,48.05758839360624,64.32949023847807,prophet_logistic,CELL-011,dfw
2025-08-25 23:00:00,,56.38156546590026,48.828783157567436,64.71607478251103,prophet_logistic,CELL-011,dfw
2025-08-26 00:00:00,,56.6890957722906,48.16842943918747,64.83929165774026,prophet_logistic,CELL-011,dfw
2025-08-26 01:00:00,,56.996448878703575,48.70718496901027,65.58608561607943,prophet_logistic,CELL-011,dfw
2025-08-26 02:00:00,,57.29927196171896,48.741015237291066,65.52154693677464,prophet_logistic,CELL-011,dfw
2025-08-26 03:00:00,,57.593078854914374,49.22522437598176,65.91874847636996,prophet_logistic,CELL-011,dfw
2025-08-26 04:00:00,,57.873285900893215,49.52541943565902,66.32677272112679,prophet_logistic,CELL-011,dfw
2025-08-26 05:00:00,,58.135247874434214,49.415721984160236,66.34412439360945,prophet_logistic,CELL-011,dfw
2025-08-26 06:00:00,,58.374293767032036,50.18926679758446,66.7152001190021,prophet_logistic,CELL-011,dfw
2025-08-26 07:00:00,,58.585762239807465,50.504322939291185,67.30876502780775,prophet_logistic,CELL-011,dfw
2025-08-26 08:00:00,,58.76503653600262,50.707964532992,66.76805914666242,prophet_logistic,CELL-011,dfw
2025-08-24 21:00:00,58.046091744271465,,,,observed,CELL-012,dfw
2025-08-24 22:00:00,45.064949713355844,,,,observed,CELL-012,dfw
2025-08-24 23:00:00,46.79116929066845,,,,observed,CELL-012,dfw
2025-08-25 00:00:00,53.48977191401441,,,,observed,CELL-012,dfw
2025-08-25 01:00:00,59.76002010082989,,,,observed,CELL-012,dfw
2025-08-25 02:00:00,62.15355118260202,,,,observed,CELL-012,dfw
2025-08-25 03:00:00,46.7558966653565,,,,observed,CELL-012,dfw
2025-08-25 04:00:00,51.69657548865321,,,,observed,CELL-012,dfw
2025-08-25 05:00:00,49.72729171011292,,,,observed,CELL-012,dfw
2025-08-25 06:00:00,54.9330126652699,,,,observed,CELL-012,dfw
2025-08-25 07:00:00,42.79815356522001,,,,observed,CELL-012,dfw
2025-08-25 08:00:00,42.215721680340025,,,,observed,CELL-012,dfw
2025-08-25 09:00:00,46.37593227033926,,,,observed,CELL-012,dfw
2025-08-25 10:00:00,61.14328447835752,,,,observed,CELL-012,dfw
2025-08-25 11:00:00,49.86518198902172,,,,observed,CELL-012,dfw
2025-08-25 12:00:00,79.94268023826693,,,,observed,CELL-012,dfw
2025-08-25 13:00:00,47.467400442290185,,,,observed,CELL-012,dfw
2025-08-25 14:00:00,51.770004342482636,,,,observed,CELL-012,dfw
2025-08-25 15:00:00,61.639212379882025,,,,observed,CELL-012,dfw
2025-08-25 16:00:00,68.12944290134038,,,,observed,CELL-012,dfw
2025-08-25 17:00:00,52.88776903472899,,,,observed,CELL-012,dfw
2025-08-25 18:00:00,49.82382355773252,,,,observed,CELL-012,dfw
2025-08-25 19:00:00,55.817328119599026,,,,observed,CELL-012,dfw
2025-08-25 20:00:00,59.9736469968216,,,,observed,CELL-012,dfw
2025-08-24 08:00:00,,63.82459461654354,53.107735411840096,74.35255442716975,prophet_logistic,CELL-012,dfw
2025-08-24 09:00:00,,62.16869090139504,50.4373913857029,72.31977164846161,prophet_logistic,CELL-012,dfw
2025-08-24 10:00:00,,60.63515568702847,50.22983007098229,71.15395018830426,prophet_logistic,CELL-012,dfw
2025-08-24 11:00:00,,59.2244908001195,48.83065565541963,69.76681095145118,prophet_logistic,CELL-012,dfw
2025-08-24 12:00:00,,57.93661354736428,47.44189900506638,68.42399472496898,prophet_logistic,CELL-012,dfw
2025-08-24 13:00:00,,56.770866714748095,46.56988394038006,67.22766973785792,prophet_logistic,CELL-012,dfw
2025-08-24 14:00:00,,55.72603101949909,44.77551837319128,65.77276884693245,prophet_logistic,CELL-012,dfw
2025-08-24 15:00:00,,54.80033993244378,43.34090991815123,65.3201468953424,prophet_logistic,CELL-012,dfw
2025-08-24 16:00:00,,53.99149677650876,43.484179680300585,65.50387040094907,prophet_logistic,CELL-012,dfw
2025-08-24 17:00:00,,53.29669399937426,42.39963221407724,63.548857552859495,prophet_logistic,CELL-012,dfw
2025-08-24 18:00:00,,52.71263450629301,42.31076374606224,63.42477777902062,prophet_logistic,CELL-012,dfw
2025-08-24 19:00:00,,52.23555493515931,41.86099915590812,63.29307829126802,prophet_logistic,CELL-012,dfw
2025-08-24 20:00:00,,51.86125074408847,41.59900939652005,61.927600466450365,prophet_logistic,CELL-012,dfw
2025-08-24 21:00:00,,51.58510297819471,40.0024105109492,61.279617562387344,prophet_logistic,CELL-012,dfw
2025-08-24 22:00:00,,51.40210657392249,40.46253418551811,61.984391322934655,prophet_logistic,CELL-012,dfw
2025-08-24 23:00:00,,51.30690005323333,41.398740232552896,62.1176935068935,prophet_logistic,CELL-012,dfw
2025-08-25 00:00:00,,51.29379645863253,40.8907816738989,61.23721382276728,prophet_logistic,CELL-012,dfw
2025-08-25 01:00:00,,51.35681537136459,40.190658434476724,62.14287376199147,prophet_logistic,CELL-012,dfw
